date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:21	18784/18784	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Feb%202025%2010:56:30%20GMT	https://www.olly.com/cdn/fonts/helvetica/helvetica_n7.39bee04bd277a9c4e94e2fd42d53f4e3c0afb8a5.woff2?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=9931bd6b1f8d607065a6f34327791854010159317def0a6ebb15be9ddf43b8d8	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_n7.39bee04bd277a9c4e94e2fd42d53f4e3c0afb8a5f3e8.woff2	(from https://www.olly.com/)
14:19:21	18872/18872	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Feb%202025%2011:15:32%20GMT	https://www.olly.com/cdn/fonts/helvetica/helvetica_n7.b95359461a6788d5549e702cb2123bc40c227e49.woff?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=9af8a02b3b0291fa0a06a9358080c55b4300c5c062911701b90d88dc056b9903	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_n7.b95359461a6788d5549e702cb2123bc40c227e494175.woff	(from https://www.olly.com/)
14:19:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:21%20GMT	http://www.olly.com/cdn/fonts/helvetica/helvetica_o7.215fd4ca1a06214fa01e44328a1992c977700ea2.woff2?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=392ec541f6d6e27845f394bcddf1f39df6925dc615f6b1a2f3c1c1ba902b32ca	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_o7.215fd4ca1a06214fa01e44328a1992c977700ea2c559.woff2	(from https://www.olly.com/)
14:19:22	19996/19996	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Feb%202025%2012:47:23%20GMT	https://www.olly.com/cdn/fonts/helvetica/helvetica_o7.215fd4ca1a06214fa01e44328a1992c977700ea2.woff2?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=392ec541f6d6e27845f394bcddf1f39df6925dc615f6b1a2f3c1c1ba902b32ca	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_o7.215fd4ca1a06214fa01e44328a1992c977700ea2c559.woff2	(from https://www.olly.com/)
14:19:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:22%20GMT	http://www.olly.com/cdn/fonts/helvetica/helvetica_o7.b0a2026ae2aa64d060f9ce0ee1b3c3c1aa21bf88.woff?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=375acae09654b6b804c50b9a6953082654f3b5770f60265f9c948d27589c078d	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_o7.b0a2026ae2aa64d060f9ce0ee1b3c3c1aa21bf88db69.woff	(from https://www.olly.com/)
14:19:23	20036/20036	---M--	200	added ('OK')	font/woff2	date:Sat,%2001%20Feb%202025%2003:37:24%20GMT	https://www.olly.com/cdn/fonts/helvetica/helvetica_o7.b0a2026ae2aa64d060f9ce0ee1b3c3c1aa21bf88.woff?h1=b2xseS5jb20&h2=b2xseXBiYy5hY2NvdW50Lm15c2hvcGlmeS5jb20&hmac=375acae09654b6b804c50b9a6953082654f3b5770f60265f9c948d27589c078d	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/fonts/helvetica/helvetica_o7.b0a2026ae2aa64d060f9ce0ee1b3c3c1aa21bf88db69.woff	(from https://www.olly.com/)
14:19:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:23%20GMT	http://www.olly.com/cdn/shop/t/219/assets/jquery-3.1.0.min.js?v=96114382127002394071740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery-3.1.0.min3885.js	(from https://www.olly.com/)
14:19:24	86351/86351	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/jquery-3.1.0.min.js?v=96114382127002394071740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery-3.1.0.min3885.js	(from https://www.olly.com/)
14:19:24	3897/3897	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Mar%202025%2019:19:24%20GMT	https://www.olly.com/checkouts/internal/preloads.js?locale=en-US	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/checkouts/internal/preloadsc494.js	(from https://www.olly.com/)
14:19:25	0/0	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Mar%202025%2019:19:24%20GMT	https://shop.app/checkouts/internal/preloads.js?locale=en-US&shop_id=10829004864	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/shop.app/checkouts/internal/preloads.4a576b.delayed	(from https://www.olly.com/)
14:19:25	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:08d7f0ec8967e676b5dd54f95c0f4339%22	https://www.olly.com/modules/v2/chunk.common_BHYMFzo0.esm.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/modules/v2/chunk.common_BHYMFzo0.esm.js	(from https://www.olly.com/)
14:19:25	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:55f1d6dd727bc2a90b00442cbc852a22%22	https://www.olly.com/modules/v2/client.shop-login-button_DsiwPxuG.en.esm.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/modules/v2/client.shop-login-button_DsiwPxuG.en.esm.js	(from https://www.olly.com/)
14:19:25	9652/9652	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Feb%202025%2015:51:48%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://www.olly.com/)
14:19:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:25%20GMT	http://www.olly.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.4e.delayed	(from https://www.olly.com/)
14:19:26	12948/12948	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2018%20Feb%202025%2006:36:36%20GMT	https://www.olly.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	(from https://www.olly.com/)
14:19:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:26%20GMT	http://www.olly.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-80e528be853eac23af2454534897ca9536b1d3d04aa043b042f34879a3c111c8.js?v=20220906	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-80e528be853eac23af2454534897ca9536b1d3d04aa043b042f34879a3c111c8b805.js	(from https://www.olly.com/)
14:19:26	51984/51984	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2019%20Feb%202025%2023:05:34%20GMT	https://www.olly.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-80e528be853eac23af2454534897ca9536b1d3d04aa043b042f34879a3c111c8.js?v=20220906	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/shopify/assets/shopify_pay/storefront-80e528be853eac23af2454534897ca9536b1d3d04aa043b042f34879a3c111c8b805.js	(from https://www.olly.com/)
14:19:27	258011/258011	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2017%20Mar%202025%2019:13:04%20GMT	https://www.olly.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://www.olly.com/)
14:19:27	12290/12290	---MCZ	200	added ('OK')	text/css	date:Mon,%2017%20Mar%202025%2019:15:32%20GMT	https://www.olly.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://www.olly.com/)
14:19:27	170268/170268	---M-Z	200	added ('OK')	application/javascript	etag:W/%220de117c6ce7f20be3b17a69c00321a8f6f8e2a75%22	https://static.ordergroove.com/8bffb752ea6511eba05226865066b24e/main.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/static.ordergroove.com/8bffb752ea6511eba05226865066b24e/main.js	(from https://www.olly.com/)
14:19:27	2347/2347	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2017%20Mar%202025%2019:13:05%20GMT	https://js.cnnx.link/roi/cnxtag-min.js?id=320568	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/js.cnnx.link/roi/cnxtag-min8198.js	(from https://www.olly.com/)
14:19:33	471598/471598	---M-Z	200	added ('OK')	application/javascript	etag:%22d662764a272a0c9251032e45959b1f5b%22	http://t.contentsquare.net/uxa/5101bb60b6cca.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/t.contentsquare.net/uxa/5101bb60b6cca.js	(from https://www.olly.com/)
14:19:33	2078/2078	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Mar%202025%2019:19:29%20GMT	https://app.brightback.com/js/current/brightback.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/app.brightback.com/js/current/brightback.js	(from https://www.olly.com/)
14:19:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:34%20GMT	http://www.olly.com/cdn/shop/t/219/assets/jquery.scrollbar.min.js?v=92836574803878735191740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.scrollbar.min.5850f9.delayed	(from https://www.olly.com/)
14:19:34	12248/12248	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/jquery.scrollbar.min.js?v=92836574803878735191740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.scrollbar.min50f9.js	(from https://www.olly.com/)
14:19:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:34%20GMT	http://www.olly.com/cdn/shop/t/219/assets/jquery.cookie.js?v=42706150211990835231740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.cookie.5a7d94.delayed	(from https://www.olly.com/)
14:19:34	1817/1817	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/jquery.cookie.js?v=42706150211990835231740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.cookie7d94.js	(from https://www.olly.com/)
14:19:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:34%20GMT	http://www.olly.com/cdn/shop/t/219/assets/jquery.easing.1.3.js?v=139187693602941526551740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.easing.1.35ad5.js	(from https://www.olly.com/)
14:19:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:35%20GMT	http://www.olly.com/cdn/shop/t/219/assets/parallax.min.js?v=76670307028252695881740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/parallax.min0e7b.js	(from https://www.olly.com/)
14:19:35	3435/3435	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/jquery.easing.1.3.js?v=139187693602941526551740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/jquery.easing.1.35ad5.js	(from https://www.olly.com/)
14:19:35	6868/6868	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/parallax.min.js?v=76670307028252695881740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/parallax.min0e7b.js	(from https://www.olly.com/)
14:19:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:35%20GMT	http://www.olly.com/cdn/shop/t/219/assets/slick.js?v=164593712572568493211740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/slickfb92.js	(from https://www.olly.com/)
14:19:36	50224/50224	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Mar%202025%2022:32:31%20GMT	https://www.olly.com/cdn/shop/t/219/assets/slick.js?v=164593712572568493211740759357	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/shop/t/219/assets/slickfb92.js	(from https://www.olly.com/)
14:19:36	245437/245437	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2013%20Mar%202025%2015:23:10%20GMT	https://cdn.shopify.com/extensions/30d4029c-a972-47d9-85d0-3221bb2057bd/littledata-revenue-tracking-70/assets/colibrius-g.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/30d4029c-a972-47d9-85d0-3221bb2057bd/littledata-revenue-tracking-70/assets/colibrius-g.js	(from https://www.olly.com/)
14:19:36	169749/169749	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2013%20Mar%202025%2015:23:14%20GMT	https://cdn.shopify.com/extensions/30d4029c-a972-47d9-85d0-3221bb2057bd/littledata-revenue-tracking-70/assets/colibrius-s.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/30d4029c-a972-47d9-85d0-3221bb2057bd/littledata-revenue-tracking-70/assets/colibrius-s.js	(from https://www.olly.com/)
14:19:37	7739/7739	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-components.css	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-components.css	(from https://www.olly.com/)
14:19:37	236929/236929	---M-Z	200	added ('OK')	text/javascript	etag:%227ce02ad223b989098c33287a1875dd45%22	https://shopify-init.blackcrow.ai/js/core/ollypbc.js?shop=ollypbc.myshopify.com&tagSrc=ShopifyThemeAppExtension	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/shopify-init.blackcrow.ai/js/core/ollypbc52ef.js	(from https://www.olly.com/)
14:19:37	92553/92553	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-components.iife.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-components.iife.js	(from https://www.olly.com/)
14:19:37	18265/18265	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-default-new.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-default-new.js	(from https://www.olly.com/)
14:19:38	15290/15290	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-default.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-default.js	(from https://www.olly.com/)
14:19:38	3532/3532	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-return.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-return.js	(from https://www.olly.com/)
14:19:38	3560/3560	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-image.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-image.js	(from https://www.olly.com/)
14:19:38	6120/6120	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-modal.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-modal.js	(from https://www.olly.com/)
14:19:39	8020/8020	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-auto.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-auto.js	(from https://www.olly.com/)
14:19:39	5575/5575	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-countdown.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-countdown.js	(from https://www.olly.com/)
14:19:39	205153/205153	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2014%20Mar%202025%2016:25:09%20GMT	https://cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-main.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.shopify.com/extensions/682044bd-b2d2-4a43-bf85-e661db0aa907/vandra-intelligent-discounts-186/assets/vandra-main.js	(from https://www.olly.com/)
14:19:39	4964/4964	---MCZ	200	added ('OK')	text/javascript	etag:W/%227a2877e4a970371b05db8543219cb23a%22	https://cdn.attn.tv/olly/dtag.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/cdn.attn.tv/olly/dtag.js	(from https://www.olly.com/)
14:19:41	383397/383397	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:24dc3f89808ecad5657fa2415626add1%22	https://www.olly.com/POST	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/POST.70.delayed	(from https://www.olly.com/)
14:19:42	88203/88203	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:24dc3f89808ecad5657fa2415626add1%22	https://www.olly.com/cdn	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn	(from https://www.olly.com/)
14:19:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Mar%202025%2019:19:42%20GMT	http://www.olly.com/cdn/s/trekkie.storefront.136cfbbe654ea03adb18db0fd28f0c86c2cdc84e.min.js	C:/Users/Javier%20Chacon/Documents/Projects/VelvetGreens/WebDev/Olly_Velvet/www.olly.com/cdn/s/trekkie.storefront.136cfbbe654ea03adb18db0fd28f0c86c2cdc84e.min.72.delayed	(from https://www.olly.com/)
